"","gu","day","value"
"99421","종로구",2020-03-09,3
"99422","종로구",2020-03-10,2
"99423","종로구",2020-03-11,2
"99424","종로구",2020-03-12,0
"99425","종로구",2020-03-13,3
"99426","종로구",2020-03-14,0
"99427","종로구",2020-03-15,0
"99428","종로구",2020-03-16,2
"99429","종로구",2020-03-17,2
"99430","종로구",2020-03-18,0
"99431","종로구",2020-03-19,5
"99432","종로구",2020-03-20,3
"99433","종로구",2020-03-21,1
"99434","종로구",2020-03-22,1
"99435","종로구",2020-03-23,1
"99436","종로구",2020-03-24,2
"99437","종로구",2020-03-25,3
"99438","종로구",2020-03-26,1
"99439","종로구",2020-03-27,2
"99440","종로구",2020-03-28,2
"99441","종로구",2020-03-29,2
"99442","종로구",2020-03-30,4
"99443","종로구",2020-03-31,2
"99444","종로구",2020-04-01,2
"99445","종로구",2020-04-02,4
"99446","종로구",2020-04-03,4
"99447","종로구",2020-04-04,0
"99448","종로구",2020-04-05,0
"99449","종로구",2020-04-06,2
"99450","종로구",2020-04-07,3
"99451","종로구",2020-04-08,3
"99452","종로구",2020-04-09,3
"99453","종로구",2020-04-10,2
"99454","종로구",2020-04-11,4
"99455","종로구",2020-04-12,1
"99456","종로구",2020-04-13,1
"99457","종로구",2020-04-14,0
"99458","종로구",2020-04-15,0
"99459","종로구",2020-04-16,0
"99460","종로구",2020-04-17,7
"99461","종로구",2020-04-18,0
"99462","종로구",2020-04-19,1
"99463","종로구",2020-04-20,1
"99464","종로구",2020-04-21,3
"99465","종로구",2020-04-22,1
"99466","종로구",2020-04-23,3
"99467","종로구",2020-04-24,4
"99468","종로구",2020-04-25,3
"99469","종로구",2020-04-26,1
"99470","종로구",2020-04-27,3
"99471","종로구",2020-04-28,1
"99472","종로구",2020-04-29,3
"99473","종로구",2020-04-30,1
"99474","종로구",2020-05-01,3
"99475","종로구",2020-05-02,2
"99476","종로구",2020-05-03,0
"99477","종로구",2020-05-04,3
"99478","종로구",2020-05-05,3
"99479","종로구",2020-05-06,9
"99480","종로구",2020-05-07,3
"99481","종로구",2020-05-08,5
"99482","종로구",2020-05-09,2
"99483","종로구",2020-05-10,0
"99484","종로구",2020-05-11,2
"99485","종로구",2020-05-12,2
"99486","종로구",2020-05-13,1
"99487","종로구",2020-05-14,4
"99488","종로구",2020-05-15,4
"99489","종로구",2020-05-16,2
"99490","종로구",2020-05-17,2
"99491","종로구",2020-05-18,4
"99492","종로구",2020-05-19,4
"99493","종로구",2020-05-20,5
"99494","종로구",2020-05-21,2
"99495","종로구",2020-05-22,3
"99496","종로구",2020-05-23,1
"99497","종로구",2020-05-24,1
"99498","종로구",2020-05-25,1
"99499","종로구",2020-05-26,5
"99500","종로구",2020-05-27,3
"99501","종로구",2020-05-28,1
"99502","종로구",2020-05-29,2
"99503","종로구",2020-05-30,2
"99504","종로구",2020-05-31,2
"99505","종로구",2020-06-01,4
"99506","종로구",2020-06-02,2
"99507","종로구",2020-06-03,4
"99508","종로구",2020-06-04,2
"99509","종로구",2020-06-05,2
"99510","종로구",2020-06-06,2
"99511","종로구",2020-06-07,0
"99512","종로구",2020-06-08,3
"99513","종로구",2020-06-09,3
"99514","종로구",2020-06-10,6
"99515","종로구",2020-06-11,2
"99516","종로구",2020-06-12,0
"99517","종로구",2020-06-13,4
"99518","종로구",2020-06-14,1
"99519","종로구",2020-06-15,1
"99520","종로구",2020-06-16,4
"99521","종로구",2020-06-17,2
"99522","종로구",2020-06-18,5
"99523","종로구",2020-06-19,5
"99524","종로구",2020-06-20,0
"99525","종로구",2020-06-21,0
"99526","종로구",2020-06-22,2
"99527","종로구",2020-06-23,6
"99528","종로구",2020-06-24,2
"99529","종로구",2020-06-25,2
"99530","종로구",2020-06-26,5
"99531","종로구",2020-06-27,4
"99532","종로구",2020-06-28,3
"99533","종로구",2020-06-29,5
"99534","종로구",2020-06-30,1
"99535","종로구",2020-07-01,2
"99536","종로구",2020-07-02,4
"99537","종로구",2020-07-03,2
"99538","종로구",2020-07-04,1
"99539","종로구",2020-07-05,2
"99540","종로구",2020-07-06,4
"99541","종로구",2020-07-07,1
"99542","종로구",2020-07-08,5
"99543","종로구",2020-07-09,3
"99544","종로구",2020-07-10,5
"99545","종로구",2020-07-11,3
"99546","종로구",2020-07-12,1
"99547","종로구",2020-07-13,1
"99548","종로구",2020-07-14,8
"99549","종로구",2020-07-15,4
"99550","종로구",2020-07-16,3
"99551","종로구",2020-07-17,2
"99552","종로구",2020-07-18,2
"99553","종로구",2020-07-19,5
"99554","종로구",2020-07-20,5
"99555","종로구",2020-07-21,4
"99556","종로구",2020-07-22,2
"99557","종로구",2020-07-23,3
"99558","종로구",2020-07-24,1
"99559","종로구",2020-07-25,4
"99560","종로구",2020-07-26,2
"99561","종로구",2020-07-27,2
"99562","종로구",2020-07-28,1
"99563","종로구",2020-07-29,4
"99564","종로구",2020-07-30,2
"99565","종로구",2020-07-31,1
"99566","종로구",2020-08-01,4
"99567","종로구",2020-08-02,2
"99568","종로구",2020-08-03,3
"99569","종로구",2020-08-04,2
"99570","종로구",2020-08-05,3
"99571","종로구",2020-08-06,0
"99572","종로구",2020-08-07,3
"99573","종로구",2020-08-08,3
"99574","종로구",2020-08-09,0
"99575","종로구",2020-08-10,2
"99576","종로구",2020-08-11,1
"99577","종로구",2020-08-12,1
"99578","종로구",2020-08-13,4
"99579","종로구",2020-08-14,4
"99580","종로구",2020-08-15,1
"99581","종로구",2020-08-16,1
"99582","종로구",2020-08-17,2
"99583","종로구",2020-08-18,2
"99584","종로구",2020-08-19,1
"99585","종로구",2020-08-20,4
"99586","종로구",2020-08-21,2
"99587","종로구",2020-08-22,0
"99588","종로구",2020-08-23,1
"99589","종로구",2020-08-24,1
"99590","종로구",2020-08-25,4
"99591","종로구",2020-08-26,1
"99592","종로구",2020-08-27,5
"99593","종로구",2020-08-28,4
"99594","종로구",2020-08-29,3
"99595","종로구",2020-08-30,2
"99596","종로구",2020-08-31,3
"99597","종로구",2020-09-01,0
"99598","종로구",2020-09-02,0
"99599","종로구",2020-09-03,3
"99600","종로구",2020-09-04,4
"99601","종로구",2020-09-05,1
"99602","종로구",2020-09-06,0
"99603","종로구",2020-09-07,4
"99604","종로구",2020-09-08,0
"99605","종로구",2020-09-09,5
"99606","종로구",2020-09-10,2
"99607","종로구",2020-09-11,4
"99608","종로구",2020-09-12,3
"99609","종로구",2020-09-13,3
"99610","종로구",2020-09-14,2
"99611","종로구",2020-09-15,1
"99612","종로구",2020-09-16,1
"99613","종로구",2020-09-17,0
"99614","종로구",2020-09-18,4
"99615","종로구",2020-09-19,5
"99616","종로구",2020-09-20,0
"99617","종로구",2020-09-21,4
"99618","종로구",2020-09-22,4
"99619","종로구",2020-09-23,2
"99620","종로구",2020-09-24,5
"99621","종로구",2020-09-25,3
"99622","종로구",2020-09-26,5
"99623","종로구",2020-09-27,1
"99624","종로구",2020-09-28,3
"99625","종로구",2020-09-29,1
"99626","종로구",2020-09-30,3
"99627","종로구",2020-10-01,1
"99628","종로구",2020-10-02,0
"99629","종로구",2020-10-03,1
"99630","종로구",2020-10-04,0
"99631","종로구",2020-10-05,2
"99632","종로구",2020-10-06,2
"99633","종로구",2020-10-07,2
"99634","종로구",2020-10-08,1
"99635","종로구",2020-10-09,5
"99636","종로구",2020-10-10,1
"99637","종로구",2020-10-11,1
"99638","종로구",2020-10-12,1
"99639","종로구",2020-10-13,2
"99640","종로구",2020-10-14,4
"99641","종로구",2020-10-15,3
"99642","종로구",2020-10-16,4
"99643","종로구",2020-10-17,6
"99644","종로구",2020-10-18,0
"99645","종로구",2020-10-19,0
"99646","종로구",2020-10-20,5
"99647","종로구",2020-10-21,2
"99648","종로구",2020-10-22,5
"99649","종로구",2020-10-23,2
"99650","종로구",2020-10-24,4
"99651","종로구",2020-10-25,2
"99652","종로구",2020-10-26,3
"99653","종로구",2020-10-27,5
"99654","종로구",2020-10-28,2
"99655","종로구",2020-10-29,5
"99656","종로구",2020-10-30,1
"99657","종로구",2020-10-31,3
"99658","종로구",2020-11-01,4
"99659","종로구",2020-11-02,2
"99660","종로구",2020-11-03,6
"99661","종로구",2020-11-04,4
"99662","종로구",2020-11-05,2
"99663","종로구",2020-11-06,2
"99664","종로구",2020-11-07,2
"99665","종로구",2020-11-08,3
"99666","종로구",2020-11-09,2
"99667","종로구",2020-11-10,1
"99668","종로구",2020-11-11,3
"99669","종로구",2020-11-12,1
"99670","종로구",2020-11-13,3
"99671","종로구",2020-11-14,1
"99672","종로구",2020-11-15,1
"99673","종로구",2020-11-16,0
"99674","종로구",2020-11-17,2
"99675","종로구",2020-11-18,5
"99676","종로구",2020-11-19,2
"99677","종로구",2020-11-20,5
"99678","종로구",2020-11-21,1
"99679","종로구",2020-11-22,2
"99680","종로구",2020-11-23,4
"99681","종로구",2020-11-24,3
"99682","종로구",2020-11-25,5
"99683","종로구",2020-11-26,6
"99684","종로구",2020-11-27,4
"99685","종로구",2020-11-28,0
"99686","종로구",2020-11-29,3
"99687","종로구",2020-11-30,3
"99688","종로구",2020-12-01,0
"99689","종로구",2020-12-02,0
"99690","종로구",2020-12-03,1
"99691","종로구",2020-12-04,3
"99692","종로구",2020-12-05,3
"99693","종로구",2020-12-06,3
"99694","종로구",2020-12-07,1
"99695","종로구",2020-12-08,2
"99696","종로구",2020-12-09,1
"99697","종로구",2020-12-10,2
"99698","종로구",2020-12-11,2
"99699","종로구",2020-12-12,3
"99700","종로구",2020-12-13,0
"99701","종로구",2020-12-14,4
"99702","종로구",2020-12-15,2
"99703","종로구",2020-12-16,2
"99704","종로구",2020-12-17,3
"99705","종로구",2020-12-18,4
"99706","종로구",2020-12-19,3
"99707","종로구",2020-12-20,4
"99708","종로구",2020-12-21,6
"99709","종로구",2020-12-22,1
"99710","종로구",2020-12-23,2
"99711","종로구",2020-12-24,1
"99712","종로구",2020-12-25,3
"99713","종로구",2020-12-26,2
"99714","종로구",2020-12-27,0
"99715","종로구",2020-12-28,1
"99716","종로구",2020-12-29,3
"99717","종로구",2020-12-30,0
"99718","종로구",2020-12-31,6
"99719","중구",2020-01-01,1
"99720","중구",2020-01-02,3
"99721","중구",2020-01-03,1
"99722","중구",2020-01-04,4
"99723","중구",2020-01-05,3
"99724","중구",2020-01-06,6
"99725","중구",2020-01-07,5
"99726","중구",2020-01-08,6
"99727","중구",2020-01-09,1
"99728","중구",2020-01-10,2
"99729","중구",2020-01-11,3
"99730","중구",2020-01-12,3
"99731","중구",2020-01-13,2
"99732","중구",2020-01-14,6
"99733","중구",2020-01-15,1
"99734","중구",2020-01-16,3
"99735","중구",2020-01-17,0
"99736","중구",2020-01-18,2
"99737","중구",2020-01-19,3
"99738","중구",2020-01-20,3
"99739","중구",2020-01-21,5
"99740","중구",2020-01-22,3
"99741","중구",2020-01-23,3
"99742","중구",2020-01-24,1
"99743","중구",2020-01-25,2
"99744","중구",2020-01-26,1
"99745","중구",2020-01-27,0
"99746","중구",2020-01-28,3
"99747","중구",2020-01-29,3
"99748","중구",2020-01-30,0
"99749","중구",2020-01-31,2
"99750","중구",2020-02-01,2
"99751","중구",2020-02-02,0
"99752","중구",2020-02-03,4
"99753","중구",2020-02-04,4
"99754","중구",2020-02-05,5
"99755","중구",2020-02-06,1
"99756","중구",2020-02-07,5
"99757","중구",2020-02-08,2
"99758","중구",2020-02-09,4
"99759","중구",2020-02-10,7
"99760","중구",2020-02-11,2
"99761","중구",2020-02-12,4
"99762","중구",2020-02-13,2
"99763","중구",2020-02-14,4
"99764","중구",2020-02-15,2
"99765","중구",2020-02-16,1
"99766","중구",2020-02-17,2
"99767","중구",2020-02-18,3
"99768","중구",2020-02-19,3
"99769","중구",2020-02-20,2
"99770","중구",2020-02-21,3
"99771","중구",2020-02-22,0
"99772","중구",2020-02-23,4
"99773","중구",2020-02-24,2
"99774","중구",2020-02-25,1
"99775","중구",2020-02-26,0
"99776","중구",2020-02-27,3
"99777","중구",2020-02-28,2
"99778","중구",2020-02-29,4
"99779","중구",2020-03-01,1
"99780","중구",2020-03-02,4
"99781","중구",2020-03-03,3
"99782","중구",2020-03-04,0
"99783","중구",2020-03-05,3
"99784","중구",2020-03-06,3
"99785","중구",2020-03-07,1
"99786","중구",2020-03-08,2
"99787","중구",2020-03-09,6
"99788","중구",2020-03-10,1
"99789","중구",2020-03-11,1
"99790","중구",2020-03-12,3
"99791","중구",2020-03-13,0
"99792","중구",2020-03-14,5
"99793","중구",2020-03-15,2
"99794","중구",2020-03-16,2
"99795","중구",2020-03-17,1
"99796","중구",2020-03-18,2
"99797","중구",2020-03-19,2
"99798","중구",2020-03-20,2
"99799","중구",2020-03-21,1
"99800","중구",2020-03-22,1
"99801","중구",2020-03-23,1
"99802","중구",2020-03-24,0
"99803","중구",2020-03-25,1
"99804","중구",2020-03-26,4
"99805","중구",2020-03-27,2
"99806","중구",2020-03-28,1
"99807","중구",2020-03-29,1
"99808","중구",2020-03-30,4
"99809","중구",2020-03-31,1
"99810","중구",2020-04-01,1
"99811","중구",2020-04-02,5
"99812","중구",2020-04-03,5
"99813","중구",2020-04-04,1
"99814","중구",2020-04-05,0
"99815","중구",2020-04-06,3
"99816","중구",2020-04-07,3
"99817","중구",2020-04-08,0
"99818","중구",2020-04-09,6
"99819","중구",2020-04-10,2
"99820","중구",2020-04-11,0
"99821","중구",2020-04-12,1
"99822","중구",2020-04-13,3
"99823","중구",2020-04-14,2
"99824","중구",2020-04-15,1
"99825","중구",2020-04-16,4
"99826","중구",2020-04-17,0
"99827","중구",2020-04-18,2
"99828","중구",2020-04-19,2
"99829","중구",2020-04-20,1
"99830","중구",2020-04-21,2
"99831","중구",2020-04-22,4
"99832","중구",2020-04-23,0
"99833","중구",2020-04-24,4
"99834","중구",2020-04-25,1
"99835","중구",2020-04-26,1
"99836","중구",2020-04-27,3
"99837","중구",2020-04-28,4
"99838","중구",2020-04-29,0
"99839","중구",2020-04-30,3
"99840","중구",2020-05-01,2
"99841","중구",2020-05-02,4
"99842","중구",2020-05-03,3
"99843","중구",2020-05-04,4
"99844","중구",2020-05-05,3
"99845","중구",2020-05-06,4
"99846","중구",2020-05-07,3
"99847","중구",2020-05-08,7
"99848","중구",2020-05-09,3
"99849","중구",2020-05-10,1
"99850","중구",2020-05-11,3
"99851","중구",2020-05-12,1
"99852","중구",2020-05-13,5
"99853","중구",2020-05-14,2
"99854","중구",2020-05-15,4
"99855","중구",2020-05-16,0
"99856","중구",2020-05-17,0
"99857","중구",2020-05-18,7
"99858","중구",2020-05-19,6
"99859","중구",2020-05-20,3
"99860","중구",2020-05-21,4
"99861","중구",2020-05-22,3
"99862","중구",2020-05-23,5
"99863","중구",2020-05-24,0
"99864","중구",2020-05-25,4
"99865","중구",2020-05-26,3
"99866","중구",2020-05-27,3
"99867","중구",2020-05-28,3
"99868","중구",2020-05-29,6
"99869","중구",2020-05-30,7
"99870","중구",2020-05-31,1
"99871","중구",2020-06-01,3
"99872","중구",2020-06-02,1
"99873","중구",2020-06-03,1
"99874","중구",2020-06-04,4
"99875","중구",2020-06-05,3
"99876","중구",2020-06-06,4
"99877","중구",2020-06-07,1
"99878","중구",2020-06-08,4
"99879","중구",2020-06-09,1
"99880","중구",2020-06-10,8
"99881","중구",2020-06-11,2
"99882","중구",2020-06-12,2
"99883","중구",2020-06-13,1
"99884","중구",2020-06-14,2
"99885","중구",2020-06-15,3
"99886","중구",2020-06-16,2
"99887","중구",2020-06-17,4
"99888","중구",2020-06-18,5
"99889","중구",2020-06-19,3
"99890","중구",2020-06-20,0
"99891","중구",2020-06-21,2
"99892","중구",2020-06-22,3
"99893","중구",2020-06-23,3
"99894","중구",2020-06-24,7
"99895","중구",2020-06-25,1
"99896","중구",2020-06-26,2
"99897","중구",2020-06-27,3
"99898","중구",2020-06-28,1
"99899","중구",2020-06-29,3
"99900","중구",2020-06-30,1
"99901","중구",2020-07-01,1
"99902","중구",2020-07-02,2
"99903","중구",2020-07-03,5
"99904","중구",2020-07-04,1
"99905","중구",2020-07-05,2
"99906","중구",2020-07-06,6
"99907","중구",2020-07-07,4
"99908","중구",2020-07-08,3
"99909","중구",2020-07-09,4
"99910","중구",2020-07-10,2
"99911","중구",2020-07-11,2
"99912","중구",2020-07-12,3
"99913","중구",2020-07-13,1
"99914","중구",2020-07-14,0
"99915","중구",2020-07-15,0
"99916","중구",2020-07-16,2
"99917","중구",2020-07-17,2
"99918","중구",2020-07-18,5
"99919","중구",2020-07-19,2
"99920","중구",2020-07-20,2
"99921","중구",2020-07-21,0
"99922","중구",2020-07-22,3
"99923","중구",2020-07-23,3
"99924","중구",2020-07-24,1
"99925","중구",2020-07-25,3
"99926","중구",2020-07-26,1
"99927","중구",2020-07-27,7
"99928","중구",2020-07-28,2
"99929","중구",2020-07-29,5
"99930","중구",2020-07-30,1
"99931","중구",2020-07-31,2
"99932","중구",2020-08-01,3
"99933","중구",2020-08-02,1
"99934","중구",2020-08-03,2
"99935","중구",2020-08-04,3
"99936","중구",2020-08-05,4
"99937","중구",2020-08-06,1
"99938","중구",2020-08-07,5
"99939","중구",2020-08-08,7
"99940","중구",2020-08-09,3
"99941","중구",2020-08-10,1
